1.255670236049556252e+03,-1.069577467242039290e+02
1.057334360036142471e+03,5.418198435994954707e+02
1.004578472666863831e+03,-7.919342698366789080e+01
1.903650166587303602e+03,5.974714328468963664e+00
1.114607631057883054e+03,3.663479347329706002e+02
6.400944380579333028e+02,1.685031781896696543e+02
6.528358654023153349e+02,2.619349547119305655e+01
1.714303496712186188e+03,4.228260124843187668e+02
7.987919024692630501e+02,9.791264606064112286e+01
4.991217929012064474e+02,3.543950981689655464e+02
7.598507741354150085e+02,2.159823634983678460e+02
7.634373660550611476e+02,3.194550303777368754e+02
6.398909935388851409e+02,-5.788070269440061821e+01
1.285791520928974933e+03,4.840477761648019168e+02
1.173107665116800035e+03,1.987483893299911131e+02
6.412625027621409117e+02,1.632497607787030631e+02
1.029336759041401592e+03,9.117507137217089053e+01
8.594426783287983653e+02,-2.516997559344298452e+02
9.149049412799195125e+02,4.553003696676581740e+02
4.137572295253524999e+02,-7.652580069593088297e+01
1.226468737414648785e+03,-7.224849501962565057e+01
7.382867889952420910e+02,1.530903974612595846e+02
1.584645667891843914e+03,2.809181735881630289e+02
5.751921819501309301e+02,1.813894081473275435e+02
4.309963068159711952e+02,4.537845781851739275e+02
2.139155122817670872e+03,4.911516643033744600e+01
1.303229246610327891e+03,-6.344129268203410277e+01
1.970230765644103315e+02,5.517704809844563840e+01
1.537981566714342762e+03,-1.081763129843450955e+01
3.474744124753790402e+02,1.509321958309374452e+02
4.771467192265077415e+02,1.181463483471790425e+02
2.592180697412973132e+02,2.398173853058964085e+02
3.804151340158468884e+02,3.457852628977796030e+02
1.138548307927207361e+03,1.386349414755865439e+01
9.216279931533003946e+02,3.521097819174355550e+02
2.016039600993018894e+03,5.936107470633284322e+01
9.237068112653038270e+02,3.569235953991702814e+01
-2.680906158429780817e+02,7.538932646086892930e+01
7.851539117390919955e+02,1.851872365509238421e+02
7.847460907963456975e+02,1.297974407945050075e+02
2.378500731191701902e+02,-4.310227692400177375e+02
3.438646222193000312e+02,-2.371105396219099077e+02
9.951369228907269644e+02,4.282145336534419471e+02
5.688882403383785231e+02,-6.193303404451542349e+01
8.744504112984540143e+02,2.303103681336157251e+02
7.673201892984691312e+02,-2.109225198102734566e+02
4.132625541095049471e+02,1.195769480973997645e+02
4.603034194041281921e+02,3.373745954913338063e-01
2.514655023929184665e+02,1.829113016726288947e+02
8.429035608174206118e+02,1.660312381966382134e+02
5.583602724875700005e+02,3.093854670996238383e+02
1.468679470242644584e+03,1.680875603183110343e+02
4.205768646657785439e+02,-6.012317520966338407e+02
6.798360575687102028e+02,6.053472405404748997e+02
1.293007296470300162e+03,7.156177135527832434e+01
8.916795495701521759e+02,3.697509513640504792e+02
4.086582679900396329e+02,-2.577994682301011835e+02
9.176899954707153029e+02,1.790577613536112551e+02
1.044195984489735565e+03,4.543190206814565357e+01
-3.286806157977582643e+01,9.460562857222392097e+01
1.759032068058077812e+03,3.515591959712132848e+02
6.301794733255195524e+02,2.096523297530935679e+02
3.634589595931342387e+02,2.282274818561425604e+02
3.844215537550321642e+02,-5.048150527878713092e+02
4.536064151302579717e+02,4.510120762682757913e+02
5.222597852563104652e+02,-2.533123560176792068e+02
1.433436109788710610e+03,1.737735591502910211e+02
8.215026482589274792e+02,2.104877151406240046e+02
6.701168588147207856e+02,3.987434698998759472e+02
1.050760690953721905e+03,1.899776111899575710e+02
4.518105993736438108e+02,-1.703348946755558586e+02
5.900026250298975583e+02,3.306306848815231660e+02
8.713011557324020941e+02,1.132214684524345785e+02
8.403014117302366230e+02,4.407870636964833579e+02
9.322261805795407099e+02,6.878641870926144009e+01
1.638122428189389666e+03,1.374921590455212765e+02
5.464596235754407871e+02,1.262433138614457988e+02
8.354373166248644793e+02,3.730218310500902135e+02
6.307108651895799767e+02,5.663670279777836214e+00
7.811989069142381368e+02,1.181478328133090372e+02
5.656085817333562318e+02,3.858289031237422364e+02
1.223734023047981964e+03,3.116727005751143906e+02
1.168639998537162683e+03,2.668654053553079848e+02
5.645489742484380713e+02,-4.808961693370253698e+01
1.643658394035847550e+03,3.007154188367197776e+02
8.141603933511624973e+02,1.448979485819071158e+02
4.049501484270360834e+02,4.277841296537642393e+02
7.642915186338167359e+02,-1.090446571577870998e+02
6.735848079079020181e+02,-3.757809009901586705e+01
8.925823589421171391e+02,1.720932691932954128e+02
9.673390621053807763e+02,-4.726441494262101806e+00
8.850366164858296543e+02,1.742396243380398460e+02
8.424367408849874437e+02,2.398218146979689607e+02
1.319948742160447637e+03,1.456732012497152482e+02
1.238184387837829945e+03,-1.752398996094604513e+02
3.974541456317880943e+02,-2.598854614203885660e+01
6.916347516102933923e+02,1.074893154503993742e+02
3.071142799603945264e+02,-4.762385573071820772e+02
6.796681468834707402e+02,2.630595007649368995e+02
3.979902028031733607e+02,-8.455481830831338641e+01
1.832401262530094982e+03,2.993741489463803305e+02
5.912719400894567343e+02,3.736408261564819213e+02
3.486052038030767335e+02,2.471568135423499371e+02
1.360105048084867576e+03,9.764757126538842158e+01
1.183881375471604542e+03,1.509161952931326312e+02
3.617918379850182760e+02,-4.785534516302231367e+01
1.114704943457763193e+03,2.393298606790016549e+02
7.384635089208308045e+02,5.332387441799277212e+02
8.497676917150496365e+02,-4.123815882691703649e+01
2.915297103542393415e+02,-1.795036599228910177e+02
1.097493670950619389e+03,1.425286077096375550e+02
1.049362395357874448e+03,2.909826905524745371e+02
1.397472487730016610e+03,2.042065526005821710e+02
1.271960714006867647e+03,6.395076306738351946e+01
1.882578807122699118e+03,1.764131365125239483e+02
4.875237252134043047e+02,-7.594751790259216762e+01
1.423122934182570134e+02,-5.142125815363405295e+00
8.441293357263252801e+02,-2.986866565381817509e+02
6.149172500464745781e+02,1.187540251859550722e+02
9.657909926723133367e+02,1.330413455475894011e+02
1.032767136881094530e+03,2.421159928386825921e+00
1.057410560164882781e+03,3.383472611349266117e+02
2.414663261253719497e+02,1.274355082461796940e+02
1.481188760327378077e+03,2.762328491194817843e+02
2.511668349495391794e+02,2.468838813247018038e+02
9.538129174753630650e+02,4.457493086365327031e+02
8.444979841991354306e+02,1.267746576640598306e+02
1.302299256709807423e+03,3.475578595311173444e+02
6.610797792592276210e+02,2.797174884883705204e+02
1.048903975564413713e+03,-1.553534799057561884e+02
6.237002896158327303e+02,-7.104347258255398856e+01
1.009712323967671068e+03,-8.347197649236615291e+01
9.641208769637576097e+02,-3.619829982748979091e+01
1.201403697761640387e+03,-1.211142837112528525e+02
8.347722803758366581e+02,7.744923992706361560e+01
1.109395080558451355e+03,6.647345468882415389e+02
8.523071948809727019e+02,1.064208476928110372e+02
1.372975736398386971e+03,-9.309946496183093245e+01
4.006411981113629963e+02,1.648730410836374176e+02
7.457752036349621676e+02,-1.036737692617133177e+02
5.492980308412322756e+02,2.362186614884006133e+02
6.396159454782327884e+02,-1.059505573009797104e+02
1.181600084753580632e+03,5.340398224530424613e+02
7.329470585284702793e+02,7.008506257868551756e+02
5.333277858859788694e+02,1.001685017010827750e+01
8.797451599125309940e+02,2.946210017255380649e+02
9.034790994215704814e+02,5.639220070653993844e+02
8.213269104179053102e+02,6.881492351396647678e+01
1.504996714471277983e+03,1.500995158963505958e+02
9.838162360259121897e+02,3.622034181314212447e+02
1.044832255626705091e+03,1.402037042170998120e+02
9.889939468109903373e+02,-3.331881264357737678e+02
5.354862418651841836e+02,-1.216575422227707435e+02
6.444340772084758555e+02,-4.876859232026910718e+01
1.560307508701587949e+03,1.842763305377439167e+02
5.159660096238098959e+02,2.269274579220264627e+02
2.338823972893964651e+02,1.512458728815526854e+02
6.736425711005697394e+02,3.229336607027969990e+02
3.812586763957789913e+02,2.512199998333911140e+02
7.296473288716722436e+02,3.492833873679248313e+02
7.616108029800396935e+02,1.264866901446247169e+02
8.550330289182714978e+02,-6.737799721877298680e+02
1.162587520847940823e+03,2.713535770212373563e+02
9.932081098958173015e+02,-2.071419900234873523e+02
7.073199521270403238e+02,-8.286537822368062223e+01
9.434355052532280297e+02,2.338630050807110479e+02
1.008395916646916476e+03,4.088586177435996092e+02
2.499597855020975317e+02,2.738212354569413378e+02
6.231207274700095695e+02,1.190428265635816558e+02
6.909303210067664622e+02,-2.581714806689575994e+02
9.809906722202738365e+02,-1.538674225817825061e+02
2.698060333031257301e+02,-6.436248975583458787e+01
1.378622873201065204e+03,3.565585219189069903e+02
1.130104311247915575e+03,-4.068395084817900056e+02
9.220407352125697571e+02,2.617440709711751197e+02
1.941801540532983950e+02,2.406454537504918392e+02
8.110979762428623872e+02,-4.529824014707753577e+02
1.287979508281908466e+03,1.524894969976418793e+02
1.800091545279090042e+03,-9.463127801399959083e+01
8.723850230999598807e+02,-8.038160699820366517e+01
3.698070957422148126e+02,2.546056404393169998e+02
6.121241417206679216e+02,3.444747189747041602e+02
1.528271824108621104e+03,1.150347660321943692e+02
1.536931832269825918e+03,2.063054653044584370e+02
1.251914129882783300e+03,-1.559665082570408288e+02
8.482714830741676906e+02,4.511471715293471902e+02
7.980129810788351961e+02,1.898418501417863524e+02
1.301463547269257106e+03,1.024134266701733935e+02
-2.036075164317836652e+02,7.764445052438588846e+01
1.069293763942425812e+03,3.701914150788505253e+01
6.920728215875898286e+02,1.682722401020480731e+02
3.360912777938664817e+02,-1.888278636454142827e+02
4.913777480310164947e+02,5.342899160544034487e+01
7.141326042599483799e+02,4.636184777926185347e+02
9.088865456329366452e+02,1.712113493566148463e+02
6.506278510872650713e+02,2.870092268791624406e+02
1.337339077458490237e+02,2.946244733955697370e+02
5.878754522889732925e+02,4.456270914720913652e+02
1.815287469312092071e+03,2.537166261008704993e+01
1.197403995359791452e+03,1.744986613530948887e+02
3.513750823882076020e+02,8.701532953491323497e+01
6.323059646884852327e+02,2.126013685515705376e+01
8.042158518224413228e+02,3.663089673845237826e+02
3.872301868070413775e+02,1.065577207823054948e+02
5.311848605052608718e+02,1.784339662499434098e+02
1.444885121101314326e+03,6.723250157032711058e+02
3.621093938669663999e+02,3.524914923684316364e+02
5.783742943051900056e+02,-1.416503539651625090e+02
1.124300967942327361e+03,-3.657974319592536858e+02
1.118453446806297279e+03,2.011934664063034290e+02
6.876006195075785854e+02,9.312787613447369495e+01
6.722609538473215025e+02,-2.581013803287913078e+01
8.077611664787059453e+02,3.364022464355207944e+02
3.357747104177863662e+01,3.183289381929577555e+00
6.984728740873129027e+02,4.031547347013682980e+01
6.862023277663244016e+02,6.890686594186369085e+00
2.827594296427768086e+02,1.282411734014973170e+01
4.898687339963899490e+02,3.641459664024196172e+02
1.597445956590317110e+03,-1.500455930647384832e+02
1.388919813480663606e+03,5.463677919772205627e+01
1.047318397630843492e+03,6.960449604329743067e+01
8.327878326387004790e+02,3.769558277547761094e+01
2.299493180318573195e+03,1.010986909998361654e+02
1.154418968736873239e+03,-7.132425946814412043e+01
3.890290478003902876e+02,3.952665595178895046e+02
-2.430826212696365562e+00,8.329672910260308072e+01
1.403536807001110674e+03,4.325832608279905571e+02
1.046383813791955845e+03,1.040617230588178188e+02
1.014491829698435140e+03,-1.099754916957812156e+02
1.352595416069193334e+03,1.290289356396667415e+02
3.404244749486326214e+02,-2.466576706429275134e+02
9.550783445270143375e+02,4.287763083238888839e+02
1.038476957051866748e+03,-3.834874977219329395e+01
1.977354472035758363e+03,-2.506245389794366361e+02
7.257407819406961380e+02,-2.735807888984388114e+01
9.236221228430583778e+02,3.243038252897423490e+02
3.651890148036499681e+02,1.058794593334460501e+02
4.367984305808594172e+02,1.374099523322452683e+02
6.597903384345245286e+02,9.091496329530835396e+01
1.072814652741700229e+03,3.301146098492825445e+02
4.096086047171024234e+02,-9.772394031190133035e+01
1.286578789757398454e+03,2.430872508212159744e+02
1.100866956377755969e+03,3.458423774325216300e+02
6.540833333863275811e+02,7.874466879851678414e+01
2.130063074254208459e+03,-1.057430554992300920e+01
2.065557236505302114e+02,1.435487201638919998e+02
1.180263711889527940e+03,3.985110384687678220e+01
7.598208524953870437e+02,9.665727361944865947e+01
9.293561875834543571e+02,8.964094709924586368e+01
1.251534623590109049e+03,1.699093832648286764e+02
6.321015825130318717e+02,2.787600771920979241e+02
9.089161036214353544e+02,1.823469098220079943e+01
2.117638482682598351e+02,-1.789336998663800671e+01
6.186153371401626373e+02,-4.117900897813517531e+02
2.026266269927051781e+03,-6.271446476998389130e+01
8.327208593005856301e+02,-2.247596979738461798e+01
8.068337466348084490e+02,-7.175030088014810303e+01
1.402027826300371999e+03,4.469041469305715282e+02
9.484991532195456330e+02,2.596580086942126400e+02
7.500123281600828022e+02,1.086556825024643871e+02
1.025336064006864035e+03,3.176934914697827708e+02
3.495021574030217266e+02,3.508840131641961761e+02
4.425508077830472757e+02,2.687636206572335240e+01
1.099631956269177408e+03,1.646964786134259953e+02
3.026009834482458700e+02,3.188845731567330404e+02
4.282973312870963127e+02,2.933190338668447907e+02
1.099950071857967032e+03,1.924235602417595032e+02
1.441826838619173714e+03,-3.164642320700583582e+02
7.157027672712882804e+02,-7.164500048684580236e+01
7.534611208589088847e+02,3.530339302198125324e+02
8.353677083646343817e+02,-2.176805228493067546e+01
1.037989200379115573e+03,3.167620801840481590e+02
1.405860089536682381e+03,-3.574092290360538016e+01
3.333457740444461024e+02,3.655478988947131711e+02
1.506246810931809250e+03,5.302065194079638104e+02
5.777900684771691431e+02,4.165433015995253641e+02
1.137979542292814813e+03,3.257823258272748035e+02
1.155896781777172237e+03,1.880467211579589275e+02
3.666994747411243338e+02,4.540262710144425995e+01
1.065711215706287703e+03,-4.243990112660115415e+02
9.730257449420356579e+02,-1.670261899151969089e+02
6.216317437668169532e+02,-3.188362213103853193e+01
3.589036750761236476e+02,3.768710182539723519e+02
1.102908259720951946e+03,2.462988420035165120e+02
1.691440024951488567e+03,3.773627293341504014e+02
5.254862010839405002e+02,7.246979349146826621e+01
2.933746177932517867e+02,3.072529520639641305e+02
4.536315488717794437e+02,1.001533674327594667e+02
1.343655086460676102e+03,2.230743351380407944e+02
5.403694937615530307e+02,-5.375837079269327035e+01
1.053146649037377301e+03,1.481836303607672392e+02
1.017155464753712636e+03,4.952114075456867681e+02
1.652177341754817803e+02,2.743835010217516697e+02
7.799006759243574152e+02,-5.185108724565659486e+02
9.951351040676253206e+02,5.351446901913595866e+01
5.702293274413382278e+02,3.919260708000810496e+02
1.002281864793982891e+03,3.037873325980064578e+02
7.595473701474094241e+02,2.628094855167739752e+02
5.869349843933963484e+01,2.488864410121287278e+02
1.308470589447042812e+03,2.931754308287686399e+02
9.490201501431627094e+02,2.307211052020821569e+02
1.012853973565183082e+03,1.808149963329346974e+02
7.242385435147488124e+02,-4.134876946483722548e+01
